Date,Day,Cat.Id,Household.Id,Name,Breed,Age,Sex,Other.Cats,Desexed,Microchipped,Overall.Bark.points,Health.Index,Calories,Sleep.score,kms,Activity.Index,Play,Active,Rest,Notes,Activity.Total
44297,Sunday,66,31,Indie,Maine Coon,8,M,2,1,,2827,63,440,90,2.38,104,6,504,930,,1440
44298,Monday,66,31,Indie,Maine Coon,8,M,2,1,,2555,63,425,84,2.14,94,4,503,933,,1440
44299,Tuesday,66,31,Indie,Maine Coon,8,M,2,1,,2381,62,415,88,2,87,2,493,945,,1440
44300,Wednesday,66,31,Indie,Maine Coon,8,M,2,1,,2392,63,416,88,2.01,88,3,450,987,,1440
44301,Thursday,66,31,Indie,Maine Coon,8,M,2,1,,2732,63,435,91,2.3,101,6,556,878,,1440
44302,Friday,66,31,Indie,Maine Coon,8,M,2,1,,3151,63,458,86,2.66,117,9,590,841,,1440
44303,Saturday,66,31,Indie,Maine Coon,8,M,2,1,,2864,63,442,87,2.41,106,2,590,848,,1440
44304,Sunday,66,31,Indie,Maine Coon,8,M,2,1,,2478,63,421,90,2.08,91,3,499,938,,1440
44305,Monday,66,31,Indie,Maine Coon,8,M,2,1,,2947,63,447,90,2.48,109,3,549,888,,1440
44306,Tuesday,66,31,Indie,Maine Coon,8,M,2,1,,3619,63,485,83,3.04,132,8,611,821,,1440
44256,Monday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,4774,,398,57,3.64,149,38,611,791,,1440
44257,Tuesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3834,65,360,56,2.91,109,20,607,812,,1439
44258,Wednesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3752,64,356,73,2.85,105,16,632,791,,1439
44259,Thursday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3718,64,355,68,2.83,103,23,536,879,,1438
44260,Friday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,5075,65,292,55,1.66,140,33,679,728,,1440
44261,Saturday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,4355,64,250,64,0.87,126,14,701,725,,1440
44262,Sunday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,4041,65,368,46,3.07,125,18,710,712,,1440
44263,Monday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3763,65,357,48,2.86,114,16,636,787,,1439
44264,Tuesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3563,65,349,65,2.72,107,19,605,816,,1440
44265,Wednesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,4708,65,395,61,3.59,140,22,712,706,,1440
44266,Thursday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3687,65,354,58,2.8,107,22,575,843,,1440
44267,Friday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3984,64,366,69,3.03,115,17,655,768,,1440
44268,Saturday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3623,64,351,28,2.75,104,16,668,756,,1440
44269,Sunday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,4163,65,373,53,3.17,119,15,647,778,packing boxes were brought into house and started packing for moving house.,1440
44270,Monday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,7903,65,525,55,6.02,223,25,624,789,Cats enjoy climbing in moving boxes.,1438
44271,Tuesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,6155,66,454,60,4.68,163,13,571,856,,1440
44272,Wednesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,8245,66,539,59,6.28,212,16,631,793,,1440
44273,Thursday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,8668,66,556,64,6.6,212,18,669,752,,1439
44274,Friday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,6888,66,484,66,5.25,160,12,679,748,,1439
44275,Saturday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,8462,67,548,60,6.44,192,20,698,721,,1439
44276,Sunday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,8808,67,562,58,6.71,192,27,579,834,,1440
44277,Monday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,6051,67,450,71,4.6,127,5,641,793,,1439
44278,Tuesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3701,66,354,53,2.82,77,15,644,781,,1440
44279,Wednesday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3744,64,356,53,2.85,79,16,668,756,,1440
44280,Thursday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,4057,63,369,57,3.09,86,16,637,787,,1440
44281,Friday,67,32,Indiana,Domestic Medium Hair,5,F,1,1,,3337,62,339,54,2.54,71,6,635,799,,1440
44256,Monday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4106,,281,52,2.86,141,20,583,836,,1439
44257,Tuesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3451,67,261,66,2.41,109,13,591,836,,1440
44258,Wednesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3354,66,258,80,2.35,105,14,560,866,,1440
44259,Thursday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4154,67,283,65,2.91,129,22,607,811,,1440
44260,Friday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,5063,67,311,55,3.54,152,36,618,785,,1439
44261,Saturday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4335,67,288,67,3.03,123,24,626,789,,1439
44262,Sunday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4579,67,296,54,3.2,127,24,615,801,,1440
44263,Monday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3319,67,257,56,2.32,90,17,518,905,,1440
44264,Tuesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3142,64,252,66,2.2,86,15,538,886,,1439
44265,Wednesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4539,67,295,73,3.17,125,27,642,771,,1440
44266,Thursday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3639,67,267,66,2.54,99,25,559,856,,1440
44267,Friday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4102,67,281,64,2.86,111,20,609,811,,1440
44268,Saturday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3894,67,275,38,2.72,105,16,575,849,,1440
44269,Sunday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3987,67,278,60,2.78,107,28,583,828,,1439
44270,Monday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4590,67,296,65,3.22,123,27,559,854,,1440
44271,Tuesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3416,67,260,54,2.38,90,14,546,879,,1439
44272,Wednesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3606,65,266,73,2.53,96,16,581,843,,1440
44273,Thursday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4105,67,281,64,2.86,109,17,620,803,,1440
44274,Friday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4137,67,282,68,2.9,110,20,621,799,,1440
44275,Saturday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4146,67,283,64,2.9,109,18,664,758,,1440
44276,Sunday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,2877,65,243,71,2.01,76,20,548,871,,1439
44277,Monday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3405,64,260,75,2.38,90,13,557,870,,1440
44278,Tuesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3474,,262,63,2.43,93,14,569,857,,1440
44279,Wednesday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,3789,66,272,68,2.66,101,19,605,816,,1440
44280,Thursday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,4344,67,289,67,3.04,115,24,590,826,,1440
44281,Friday,68,32,Minerva,Domestic Short Hair,4,F,1,1,,5570,67,327,57,3.89,148,20,688,731,,1439
44248,Sunday,69,33,Bernard,Grey Cat,1,F,0,1,,3664,,87,66,1.13,127,22,514,904,,1440
44249,Monday,69,33,Bernard,Grey Cat,1,F,0,1,,3270,,83,66,1.01,106,24,379,1037,,1440
44250,Tuesday,69,33,Bernard,Grey Cat,1,F,0,1,,5450,68,104,67,1.68,175,22,690,728,,1440
44251,Wednesday,69,33,Bernard,Grey Cat,1,F,0,1,,3040,67,80,69,0.93,87,4,587,849,,1440
44252,Thursday,69,33,Bernard,Grey Cat,1,F,0,1,,4498,66,95,55,1.38,131,18,644,778,,1440
44253,Friday,69,33,Bernard,Grey Cat,1,F,0,1,,3298,66,83,69,1.01,92,17,556,867,,1440
44254,Saturday,69,33,Bernard,Grey Cat,1,F,0,1,,3881,65,89,80,1.19,110,12,605,823,,1440
44255,Sunday,69,33,Bernard,Grey Cat,1,F,0,1,,3285,66,83,56,1.01,92,8,589,843,,1440
44256,Monday,69,33,Bernard,Grey Cat,1,F,0,1,,4268,66,93,63,1.31,120,18,603,819,,1440
44257,Tuesday,69,33,Bernard,Grey Cat,1,F,0,1,,4319,67,93,70,1.33,120,26,580,834,,1440
44258,Wednesday,69,33,Bernard,Grey Cat,1,F,0,1,,4273,67,93,71,1.31,117,23,592,825,,1440
44259,Thursday,69,33,Bernard,Grey Cat,1,F,0,1,,3927,67,89,76,1.21,106,12,612,816,,1440
44260,Friday,69,33,Bernard,Grey Cat,1,F,0,1,,2909,65,79,59,0.89,78,10,546,884,,1440
44261,Saturday,69,33,Bernard,Grey Cat,1,F,0,1,,2770,62,78,67,0.85,75,2,591,847,,1440
44262,Sunday,69,33,Bernard,Grey Cat,1,F,0,1,,3962,65,90,55,1.22,109,8,676,756,,1440
44263,Monday,69,33,Bernard,Grey Cat,1,F,0,1,,4939,67,99,64,1.52,136,8,695,737,,1440
44264,Tuesday,69,33,Bernard,Grey Cat,1,F,0,1,,4370,67,94,60,1.35,118,8,706,726,,1440
44265,Wednesday,69,33,Bernard,Grey Cat,1,F,0,1,,3273,67,83,49,1.01,88,10,563,867,,1440
44266,Thursday,69,33,Bernard,Grey Cat,1,F,0,1,,4516,67,95,40,1.39,121,13,696,731,,1440
44267,Friday,69,33,Bernard,Grey Cat,1,F,0,1,,4647,67,96,40,1.43,124,11,750,679,,1440
44268,Saturday,69,33,Bernard,Grey Cat,1,F,0,1,,3057,67,81,56,0.94,81,4,662,774,,1440
44269,Sunday,69,33,Bernard,Grey Cat,1,F,0,1,,4002,65,90,38,1.23,106,12,659,769,,1440
44270,Monday,69,33,Bernard,Grey Cat,1,F,0,1,,3353,66,84,65,1.03,89,11,615,814,,1440
44271,Tuesday,69,33,Bernard,Grey Cat,1,F,0,1,,4930,67,99,59,1.52,131,26,640,774,,1440
44272,Wednesday,69,33,Bernard,Grey Cat,1,F,0,1,,3518,67,85,55,1.08,93,7,630,803,,1440
44273,Thursday,69,33,Bernard,Grey Cat,1,F,0,1,,3580,65,86,45,1.1,94,12,644,784,,1440
43944,Thursday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4125,68,243,83,2.75,94,12,524,904,"Thunderstorm today, hiding for several hours. ",1440
43945,Friday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4718,67,259,78,3.15,108,13,588,839,,1440
43946,Saturday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,3427,66,225,82,2.29,78,1,524,915,,1440
43947,Sunday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4391,65,251,84,2.93,103,7,670,763,,1440
43948,Monday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4857,68,263,80,3.25,113,8,673,759,,1440
43949,Tuesday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4587,68,256,83,3.07,105,16,563,861,,1440
43950,Wednesday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,3119,65,217,80,2.09,71,2,538,900,,1440
43951,Thursday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4389,65,250,86,2.93,103,8,575,857,,1440
43952,Friday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,3757,66,234,82,2.51,88,10,495,935,,1440
43953,Saturday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,5111,68,270,82,3.41,121,17,637,786,,1440
43954,Sunday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4592,68,256,85,3.07,107,5,631,804,,1440
43955,Monday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,3939,67,238,79,2.64,91,7,541,892,,1440
43956,Tuesday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4338,67,249,73,2.9,101,14,565,861,,1440
43957,Wednesday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4764,68,260,83,3.19,111,14,636,790,,1440
43958,Thursday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,6389,68,304,83,4.26,148,24,718,698,,1440
43959,Friday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4202,68,245,87,2.82,95,18,524,888,,1430
43960,Saturday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4470,67,253,83,2.99,101,5,587,848,,1440
43961,Sunday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,6319,68,302,83,4.23,143,28,659,753,,1440
43962,Monday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4260,68,247,88,2.85,95,12,564,864,,1440
43963,Tuesday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4925,68,265,81,3.3,110,17,623,800,,1440
43964,Wednesday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4705,68,259,79,3.15,104,7,623,810,,1440
43965,Thursday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4162,67,244,88,2.78,92,8,518,884,,1410
43966,Friday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,5592,68,283,80,3.73,124,17,648,775,,1440
43967,Saturday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4985,68,266,88,3.33,110,13,605,822,,1440
43969,Monday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4114,66,243,85,2.75,91,6,683,749,,1438
43970,Tuesday,70,34,Wednesday,Domestic Short Hair,3,F,0,1,,4838,68,262,87,3.23,107,16,582,842,,1440
44092,Friday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,5575,70,455,85,4.31,131,38,659,743,,1440
44093,Saturday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4255,69,398,63,3.3,94,27,562,851,,1440
44094,Sunday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4302,67,400,76,3.33,96,24,574,842,,1440
44095,Monday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,6479,69,494,82,5.02,146,49,585,806,,1440
44096,Tuesday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,5785,70,464,81,4.47,123,35,620,785,,1440
44097,Wednesday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4260,69,399,74,3.3,88,22,486,932,,1440
44098,Thursday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4440,67,406,60,3.44,93,27,513,900,,1440
44099,Friday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4773,68,421,67,3.7,101,36,507,897,,1440
44100,Saturday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,6179,69,481,77,4.78,130,38,586,816,,1440
44101,Sunday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4137,69,393,82,3.2,85,20,550,870,,1440
44102,Monday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,7115,70,521,78,5.5,148,52,705,683,,1440
44103,Tuesday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4879,70,425,48,3.78,99,21,612,807,,1440
44104,Wednesday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,3269,66,356,84,2.53,66,14,466,960,,1440
44105,Thursday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,6435,68,492,82,4.99,133,35,733,672,,1440
44106,Friday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4679,69,417,80,3.62,95,26,618,796,,1440
44107,Saturday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4191,67,396,57,3.25,85,25,637,778,,1440
44109,Monday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4794,69,421,82,3.72,97,24,600,816,,1440
44110,Tuesday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4317,68,401,80,3.35,87,18,612,810,,1440
44111,Wednesday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,5016,68,431,78,3.88,102,30,591,819,,1440
44112,Thursday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4904,69,426,87,3.8,100,32,568,840,,1440
44113,Friday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,5886,69,468,67,4.55,120,28,694,718,,1440
44114,Saturday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,5748,69,463,84,4.46,116,26,648,766,,1440
44115,Sunday,71,35,Sparrow,Domestic Short Hair,4,F,2,1,,4829,69,423,80,3.73,97,28,610,802,,1440
44092,Friday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4411,71,361,83,3.3,103,7,624,809,,1440
44093,Saturday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4985,70,383,76,3.72,116,15,690,735,,1440
44094,Sunday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4115,70,349,82,3.07,93,6,591,843,,1440
44095,Monday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,6298,71,433,78,4.7,144,18,706,716,,1440
44096,Tuesday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4882,71,379,74,3.65,106,18,598,824,,1440
44097,Wednesday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4032,69,346,81,3.01,87,14,554,872,,1440
44098,Thursday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4435,68,362,78,3.32,97,22,577,841,,1440
44099,Friday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4587,69,368,85,3.43,100,15,596,829,,1440
44100,Saturday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,6021,71,423,87,4.51,132,19,727,694,,1440
44101,Sunday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,3489,70,325,85,2.61,75,7,534,899,,1440
44102,Monday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,6519,71,442,87,4.88,142,16,730,694,,1440
44103,Tuesday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4316,71,357,84,3.22,91,9,608,823,,1440
44104,Wednesday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,3901,68,341,75,2.91,83,17,547,876,,1440
44105,Thursday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,5051,69,385,78,3.78,109,12,716,712,,1440
44106,Friday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4587,70,368,78,3.43,98,9,671,760,,1440
44107,Saturday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,3731,67,335,72,2.78,80,10,655,775,,1440
44109,Monday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4673,70,371,85,3.49,100,11,594,835,,1440
44110,Tuesday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4586,70,367,86,3.43,98,9,630,801,,1440
44111,Wednesday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,5217,70,392,88,3.89,112,15,626,799,,1440
44112,Thursday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,5248,70,393,82,3.93,112,19,677,744,,1440
44113,Friday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4630,70,369,85,3.46,98,11,641,788,,1440
44114,Saturday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,5852,70,416,84,4.38,124,16,727,697,,1440
44115,Sunday,72,35,Zoe,Domestic Short Hair,4,F,2,1,,4763,70,374,86,3.56,100,13,614,813,,1440
44389,Monday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3468,67,228,80,2.33,,9,575,856,,1440
44390,Tuesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,4281,67,250,86,2.86,,8,664,768,,1440
44391,Wednesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2895,67,213,86,1.95,,7,528,905,,1440
44392,Thursday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2998,65,216,80,2.01,,9,550,881,,1440
44393,Friday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3639,67,233,50,2.45,,18,596,826,,1440
44394,Saturday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3218,67,221,66,2.16,,9,612,819,,1440
44395,Sunday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3514,67,229,67,2.35,,8,614,818,,1440
44396,Monday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2702,66,208,85,1.82,,3,551,886,,1440
44397,Tuesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2729,64,208,73,1.83,,5,598,837,,1440
44398,Wednesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3133,65,219,73,2.11,,6,565,868,,1439
44399,Thursday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3113,66,219,80,2.09,,9,605,826,,1440
44400,Friday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2804,66,210,82,1.88,,10,529,901,,1440
44401,Saturday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,4470,67,255,53,2.99,,12,685,743,,1440
44402,Sunday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2963,67,215,80,2,,4,588,848,,1440
44403,Monday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2846,65,211,81,1.91,,7,524,909,,1440
44404,Tuesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2990,65,215,65,2.01,,0,630,810,,1440
44405,Wednesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3393,67,226,67,2.27,,5,673,762,,1440
44406,Thursday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3306,67,224,76,2.22,,5,638,797,,1440
44407,Friday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3593,67,232,67,2.41,,6,620,814,,1440
44408,Saturday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2898,67,213,65,1.95,,6,539,895,,1440
44409,Sunday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3447,66,228,55,2.32,,11,603,826,,1440
44410,Monday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3196,67,221,73,2.14,,4,650,786,,1440
44411,Tuesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3091,66,218,52,2.08,,7,655,778,,1440
44412,Wednesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3214,66,221,54,2.16,,6,644,790,,1440
44413,Thursday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3337,67,225,74,2.24,,4,653,783,,1440
44414,Friday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2713,66,208,63,1.82,,2,592,846,,1440
44415,Saturday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3885,67,239,40,2.61,,8,686,746,,1440
44416,Sunday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3718,67,235,76,2.49,,5,646,789,,1440
44417,Monday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3100,67,218,69,2.08,,6,648,786,,1440
44418,Tuesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3007,66,216,60,2.01,,5,700,735,,1440
44419,Wednesday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,1986,63,188,61,1.34,,6,503,931,,1440
44420,Thursday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3584,65,231,76,2.4,,7,645,788,,1440
44421,Friday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,2648,66,206,88,1.77,,1,605,834,,1440
44422,Saturday,73,36,Freya,Turkish Long Hair,3.5,F,1,1,,3591,67,232,84,2.41,,7,652,781,,1440
44389,Monday,74,36,Pepper,Ragdoll,3.5,F,1,1,,6193,72,260,79,3.87,,46,605,789,,1440
44390,Tuesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,7315,75,286,80,4.68,,48,685,707,,1440
44391,Wednesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5186,74,237,83,3.33,,39,570,831,,1440
44392,Thursday,74,36,Pepper,Ragdoll,3.5,F,1,1,,7301,75,286,78,4.68,,62,649,729,,1440
44393,Friday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4036,73,210,60,2.59,,23,544,873,,1440
44394,Saturday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4982,70,232,71,3.19,,33,591,816,,1440
44395,Sunday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5741,72,250,70,3.68,,40,622,778,,1440
44396,Monday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5631,73,247,81,3.6,,36,565,839,,1440
44397,Tuesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4739,72,226,61,3.04,,29,603,808,,1440
44398,Wednesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5188,71,237,80,3.33,,27,610,803,,1440
44399,Thursday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4928,71,231,80,3.15,,32,643,765,,1440
44400,Friday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4178,70,213,76,2.67,,21,587,832,,1440
44401,Saturday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5389,70,242,63,3.46,,41,619,780,,1440
44402,Sunday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4257,70,215,79,2.74,,20,607,813,,1440
44403,Monday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5366,70,241,71,3.44,,29,659,752,,1440
44404,Tuesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,6328,72,263,69,4.05,,40,710,690,,1440
44405,Wednesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5032,72,233,76,3.22,,22,639,779,,1440
44406,Thursday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4278,70,216,83,2.74,,20,602,818,,1440
44407,Friday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5455,71,243,75,3.49,,34,659,747,,1440
44408,Saturday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5124,72,235,56,3.28,,38,608,794,,1440
44409,Sunday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4640,69,224,51,2.98,,28,601,811,,1440
44410,Monday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5443,71,243,52,3.49,,27,693,720,,1440
44411,Tuesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5198,72,237,57,3.33,,31,678,731,,1440
44412,Wednesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,3998,70,209,87,2.56,,21,589,830,,1440
44413,Thursday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5118,71,235,80,3.28,,21,673,746,,1440
44414,Friday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4171,70,213,80,2.69,,21,611,808,,1440
44415,Saturday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4959,70,232,43,3.19,,24,674,742,,1440
44416,Sunday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4940,71,231,84,3.17,,30,623,787,,1440
44417,Monday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4730,70,226,75,3.02,,16,635,789,,1440
44418,Tuesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,6146,71,259,71,3.94,,40,664,736,,1440
44419,Wednesday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5009,71,233,78,3.22,,33,588,819,,1440
44420,Thursday,74,36,Pepper,Ragdoll,3.5,F,1,1,,5688,71,248,88,3.65,,39,645,756,,1440
44421,Friday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4211,71,214,73,2.7,,20,639,781,,1440
44422,Saturday,74,36,Pepper,Ragdoll,3.5,F,1,1,,4850,69,229,78,3.11,,29,621,790,,1440
